ID	TITLE	URL	PUBLISHER	CATEGORY	STORY	HOSTNAME	TIMESTAMP
139957	Potential Sprint/T-Mobile deal may prompt US auction rethink	http://in.reuters.com/article/2014/04/18/softbank-sprint-tmobile-idINKBN0D402J20140418	Reuters	t	dJVRDFtKbZ23TNM-Je9FSTnJXNElM	in.reuters.com	1397948531959
385663	Death of comics' Archie meant to be 'inspirational': publisher	http://in.reuters.com/article/2014/07/16/us-books-archie-idINKBN0FK2LX20140716	Reuters	e	dTIWrvAAFhNRjaMgOzkUunQMDK93M	in.reuters.com	1405572367221
292190	A tale of two outfits: Chloë Grace Moretz goes from grungy to glam as she  ...	http://www.dailymail.co.uk/tvshowbiz/article-2658771/Chlo-Grace-Moretz-goes-grungy-glam-attends-MuchMusic-Video-Awards-Toronto.html	Daily Mail	e	dwSuzlKP6AGzRqMcNEkU4vimeZGBM	www.dailymail.co.uk	1402943726401
126683	Wu-Tang Clan-affiliated rapper Andre Johnson cut off penis then attempted suicide	http://www.dailymail.co.uk/news/article-2606307/Wu-Tang-Clan-affiliated-rapper-cut-penis-attempted-suicide-jumping-building.html	Daily Mail	e	dZ3Gwtn9vGHywVM1lOduxEtHpJE1M	www.dailymail.co.uk	1397712647227
267675	CORRECTED-UPDATE 1-Indian factory sector expands at slightly faster pace in  ...	http://in.reuters.com/article/2014/06/02/india-economy-pmi-idINL3N0OJ0W320140602	Reuters	b	dR0-DLfMF52PQhMu-ciaK9JI-sVrM	in.reuters.com	1401805694704
165612	ECB chief sees low inflation persisting but QE still distant-source	http://in.reuters.com/article/2014/04/28/germany-ecb-idINB4N0MZ00E20140428	Reuters	b	dBeI4iCvcA98V6MVCm1nyKrXXye4M	in.reuters.com	1398765192197
86712	Amanda Bynes displays healthy bikini body as she celebrates her 28th birthday  ...	http://www.dailymail.co.uk/tvshowbiz/article-2597455/Amanda-Bynes-displays-healthy-bikini-body-celebrates-28th-birthday-parents-Mexico.html	Daily Mail	e	d6joa-zbuSVqP9MI75cyX3CKzEpBM	www.dailymail.co.uk	1396883441646
117601	UPDATE 1-Google unveils email scanning practices in new terms of service	http://in.reuters.com/article/2014/04/14/google-email-idINL2N0N61OJ20140414	Reuters	t	dabkjlpQEBorYIMdAR3OzygfBFDDM	in.reuters.com	1397581848654
222612	Eva Longoria adds daring skin-showing section to demure dress for Foxcatcher's  ...	http://www.dailymail.co.uk/tvshowbiz/article-2633057/Eva-Longoria-adds-daring-skin-showing-section-demure-dress-Foxcatchers-Cannes-premiere.html	Daily Mail	e	du2mv54gNLV2xXM8bH-a_n9JHjS3M	www.dailymail.co.uk	1400532234240
339548	UPDATE 1-Ousted American Apparel CEO Charney reports 43% stake	http://in.reuters.com/article/2014/07/01/american-apparel-ceo-idINL4N0PC2XQ20140701	Reuters	b	dcAYtQ2dEmeijaMYOb86EEaozZ-oM	in.reuters.com	1404224969401
101350	DIARY - Top economic Events to April 23	http://www.reuters.com/article/2014/04/11/diary-top-econ-idUSL3N0N31FV20140411	Reuters	b	dhpby_46Ae5iB8ME-y0QZ8gSCJwLM	www.reuters.com	1397289067129
297615	FOREX-Dollar underpinned by inflation data, all eyes on Fed	http://in.reuters.com/article/2014/06/18/markets-forex-idINL4N0OZ0DD20140618	Reuters	b	dCjEaWnxV1r66AMjizIHKeoAr3jpM	in.reuters.com	1403070617430
34423	Bill Cassidy Attacks Obamacare Medicare Savings, But Admits He Voted For Them	http://www.huffingtonpost.com/2014/03/18/bill-cassidy-medicare_n_4985608.html\?utm_hp_ref=politics	Huffington Post	m	dAsjyUCp0ljJMXMU21CO6vIRQT_GM	www.huffingtonpost.com	1395524074120
390169	17 Times Zach Braff's 'Wish I Was Here' References 'Garden State'	http://www.huffingtonpost.com/2014/07/16/wish-i-was-here-garden-state_n_5591435.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dWc6PsgbZF3jHXMbPiEGYOS0t-5LM	www.huffingtonpost.com	1405654225126
117066	RPT-India's March CPI inflation quickens to 8.31 pct	http://in.reuters.com/article/2014/04/15/india-economy-cpi-idINEMS07031920140415	Reuters	b	dyugMC18rw8FaiMJ-QTGtr9oTxPvM	in.reuters.com	1397578182520
179486	Don Draper fails to stay sober in the office as he glugs away on vodka on Mad Men	http://www.dailymail.co.uk/tvshowbiz/article-2620353/Don-Draper-fails-stay-sober-office-glugs-away-vodka-Mad-Men.html	Daily Mail	e	dT7D80O0cXmUAmMBrrOuLOoBU9-ZM	www.dailymail.co.uk	1399324025327
321519	UPDATE 1-More Americans use cannabis, seek treatment-UN drugs agency	http://www.reuters.com/article/2014/06/26/drugs-un-idUSL6N0P720320140626	Reuters	m	dxZKwKQCnGyBuvMiFSLUu_niEZkJM	www.reuters.com	1403806068225
252372	Thin Mint And Tootsie Roll Are Taking On The E-Cigarette Industry	http://www.huffingtonpost.com/2014/05/26/tootsie-roll-e-cigarette-maker_n_5388611.html	Huffington Post	m	dLyhU-VdYWjV2PMc7QzvMQ-GtCeZM	www.huffingtonpost.com	1401114660213
345876	Newfound Alien Planet 'Gliese 832c' May Be Able To Support Life	http://www.huffingtonpost.com/2014/06/27/alien-planet-life-gliese-832c_n_5536601.html	Huffington Post	t	de5dM5ZtetxsbtMGsn4tJ6ZBMN4pM	www.huffingtonpost.com	1404317893309
376337	Rosie O'Donnell Reportedly Re-Joining 'The View' (UPDATED)	http://www.huffingtonpost.com/2014/07/08/rosie-odonnell-the-view-return_n_5566494.html\?ir=Media	Huffington Post	e	dG8-WxTnjEIOk6MbJe40Ib_0LGCiM	www.huffingtonpost.com	1404984124686
166155	"UPDATE 1-Russia says EU should be ""ashamed"" over sanctions"	http://in.reuters.com/article/2014/04/29/ukraine-crisis-russia-eu-idINL6N0NL37920140429	Reuters	b	diF20GdN8avuFQMwsrPB9CbU6OOdM	in.reuters.com	1398772290982
371231	UPDATE 1-America Movil aims to cut Mexico market share below 50 pct	http://in.reuters.com/article/2014/07/08/slim-america-movil-idINL2N0PJ2FW20140708	Reuters	b	dO5cOc2j_TdkQQMPItnI2hqBJo32M	in.reuters.com	1404894703687
81868	Its existing licensing agreement with T-Mobile US Inc. expires on April 25.	http://www.huffingtonpost.com/huff-wires/20140402/us-blackberry-t-mobile/\?utm_hp_ref=arts&amp;ir=arts	Huffington Post	t	d1Kgw5gKHGO_-pMWmBOzU1Pq6TyxM	www.huffingtonpost.com	1396437368052
381884	Rihanna - Rihanna Stirs Up Controversy With '#Freepalestine' Tweet	http://www.contactmusic.com/story/rihanna-stirs-up-controversy-with-freepalestine-tweet_4286440	Contactmusic.com	e	dl2knqMR0Y_IXxMC45R48HXMkCpeM	www.contactmusic.com	1405503289491
27314	Here's The Long Story Short Of The 'Game Of Thrones' History	http://www.huffingtonpost.com/2014/03/18/game-of-thrones-facts-history_n_4988375.html\?ir=TV	Huffington Post	e	dXRNigHQ8bWomRM2ddygoiaD4EszM	www.huffingtonpost.com	1395331639079
340505	Ousted American Apparel CEO Fights Back, Now Owns 43 Percent Of Company	http://www.huffingtonpost.com/2014/07/01/american-apparel-ceo-stake_n_5547380.html	Huffington Post	b	dBw6xNpjOGYE39MB4SuiPCnl7LOmM	www.huffingtonpost.com	1404231745844
404619	Chikungunya Cases Spike In New York And New Jersey	http://www.huffingtonpost.com/2014/07/30/chikungunya-new-york-new-jersey_n_5634610.html	Huffington Post	m	dVvq30wf09U4TEMZ6G2YG28ScT1OM	www.huffingtonpost.com	1406803951940
245681	US STOCKS-S&P 500 on path to new closing high; homebuilders lead	http://www.reuters.com/article/2014/05/23/markets-usa-stocks-idUSL1N0O918X20140523	Reuters	b	deZNJZ6HJbHr9xMJclJdFBMFF8oLM	www.reuters.com	1400929902636
287471	Kim Kardashian Shares Family Photo With North West From Her Wedding Day	http://www.huffingtonpost.com/2014/06/12/kim-kardashian-photo-north-west-wedding_n_5487632.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	d3AuCSuOO1axo4Mmyf9jkw7_OjW-M	www.huffingtonpost.com	1402810361565
124838	FGIC, BofA settle litigation over mortgage-backed securities	http://www.reuters.com/article/2014/04/16/us-figc-bofa-idUSBREA3F0RP20140416	Reuters	b	dlD1x2yqK4XwukMi51V0pa3U_4bhM	www.reuters.com	1397703266893
256766	Half Of NYC UberX Drivers Make More Than $90000, Uber Claims	http://www.huffingtonpost.com/2014/05/27/uberx-new-york-city-drivers-salaries_n_5397387.html\?utm_hp_ref=new-york&amp;ir=New+York	Huffington Post	t	dHhIqkxo0PcYT8M5dskZzytvFVBxM	www.huffingtonpost.com	1401231297870
212158	Glenn Greenwald On Dean Baquet: A 'Disturbing History' Of Journalism  ...	http://www.huffingtonpost.com/2014/05/16/glenn-greenwald-new-york-times_n_5337486.html	Huffington Post	b	du8IiUdSFpfToYMZjDU1_k4B2pMNM	www.huffingtonpost.com	1400371374525
407410	CORRECTED-France's Iliad confirms bid for T-Mobile US	http://www.reuters.com/article/2014/07/31/tmobile-iliad-confirmation-idUSWEB00QQV20140731	Reuters	t	dUYL87lG0rr5S5Mm-H_jM0AD5umdM	www.reuters.com	1406865829506
349550	Target: Don't Bring Guns Into Our Stores	http://www.huffingtonpost.com/2014/07/02/target-guns-ban_n_5551101.html	Huffington Post	b	dHcqGggwgxq5RRMDRcquHJTtoTj-M	www.huffingtonpost.com	1404382895285
231102	FOREX-Wounded dollar eyes BOJ, Aussie slides to 2-week low	http://in.reuters.com/article/2014/05/21/markets-forex-idINL3N0O705D20140521	Reuters	b	dw51LrENjurxxbMmPZWWFfB10FOrM	in.reuters.com	1400687313957
227406	US Air Force says working hard to certify new rocket launcher	http://in.reuters.com/article/2014/05/21/us-usa-military-satellites-idINKBN0E104620140521	Reuters	t	dnbLtQ6WjiDxd7M-wnwKlhvJld1mM	in.reuters.com	1400643219685
46361	Patrick Dempsey - Patrick Dempsey's mother dies from ovarian cancer	http://www.contactmusic.com/story/patrick-dempsey-s-mother-dies-from-ovarian-cancer_4125385	Contactmusic.com	m	dBp1ESrT6YWeXyM1yJ0yMqSznanjM	www.contactmusic.com	1395834384312
310132	NYMEX-US crude under $106 as data shows near record Iraq exports	http://in.reuters.com/article/2014/06/24/markets-asia-nymex-idINL4N0P507L20140624	Reuters	b	dmZoHgYionf6LzMpXF25JBM-6e4_M	in.reuters.com	1403624335989
419227	UPDATE 2-US judge rejects Apple bid for injunction against Samsung	http://www.reuters.com/article/2014/08/27/apple-samsung-elec-ruling-idUSL1N0QX25820140827	Reuters	t	dZ_8x5lVHdOV3OMSqo3kJlCBY3hdM	www.reuters.com	1409204582454
115701	The Secret Pain Some Families Face at Passover	http://www.huffingtonpost.com/carrie-goldman/the-secret-pain-some-families-face-at-passover_b_5144017.html	Huffington Post	e	dI9Htvn_IdMzF6M-vF8-Yn-uDK3RM	www.huffingtonpost.com	1397524664112
75418	'Noah' Set To Storm The UK Box Office As Emma Watson and Co Attend London  ...	http://www.contactmusic.com/article/noah-london-premiere-u-k-release-date-russell-crowe_4134350	Contactmusic.com	e	dHD82df4iu_hvEMJeyY9g-vJdyX6M	www.contactmusic.com	1396354994452
62592	Why Should I Get Married?	http://www.huffingtonpost.com/kelsey-minor/why-should-i-get-married_b_5050210.html	Huffington Post	e	dD0tPP0taGNUTeM9SQMvlckAOCu3M	www.huffingtonpost.com	1396076747804
35243	UPDATE 1-California DMV probing possible breach of credit card system	http://in.reuters.com/article/2014/03/22/usa-california-dmv-idINL2N0MJ0NX20140322	Reuters	b	d4iIH8q60eMkzLMlFZ_vM3wNtoQQM	in.reuters.com	1395619209018
44339	PRESS DIGEST- Financial Times - March 26	http://in.reuters.com/article/2014/03/26/britain-press-ft-idINL5N0MN0OE20140326	Reuters	b	dvjMCR4SFMRYJZMeg-i_QJWuERiYM	in.reuters.com	1395826399709
26943	Sir Mick Jagger - L'Wren Scott's death confirmed as suicide	http://www.contactmusic.com/story/l-wren-scott-s-death-confirmed-as-suicide_4117512	Contactmusic.com	e	dwbV-O_ORBq1KMMDp6GyLFnZNBdYM	www.contactmusic.com	1395330031105
317254	1 In 10 U.S. Beaches Are So Polluted They're Not Safe For Swimming, Report Says	http://www.huffingtonpost.com/2014/06/25/us-beaches-polluted-unsafe-swimming-nrdc-report-2014_n_5530246.html	Huffington Post	b	dIwqpDbpHGacpZMykSk1Cx5tHP2GM	www.huffingtonpost.com	1403774586495
300871	U.S. MERS Patients Did Not Spread Infection To Close Contacts: CDC	http://www.huffingtonpost.com/2014/06/17/us-mers-patients-did-not-spread-infection_n_5503254.html	Huffington Post	m	dF-HI1H8mPxWfhMNvu9DS5Kq8oO9M	www.huffingtonpost.com	1403093652873
27377	Paul Walker's Mom Seeks Guardianship Of Granddaughter	http://www.huffingtonpost.com/2014/03/20/paul-walker-guardianship_n_4999775.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dGMKyGluRAkXzjMTYa7yGBGGzSNvM	www.huffingtonpost.com	1395332271337
130184	Minka Kelly attends opening night of James Franco's Of Mice And Men on  ...	http://www.dailymail.co.uk/tvshowbiz/article-2606598/Minka-Kelly-shines-basic-black-opening-night-James-Francos-Of-Mice-And-Men-Broadway.html	Daily Mail	e	dUl-yxZEeJphXnMdOoJVuJ99MRrhM	www.dailymail.co.uk	1397773411405
18813	UPDATE 2-Judge orders singer Chris Brown to stay in jail	http://www.reuters.com/article/2014/03/17/people-chrisbrown-idUSL2N0ME1MD20140317	Reuters	e	dyW5mzcplWbU88MVKWOmaBUog7Y5M	www.reuters.com	1395164113704
406078	Stock Market Sees Worst 1-Day Drop In Months	http://www.huffingtonpost.com/2014/07/31/stock-market-plunge_n_5639019.html	Huffington Post	b	dEfdTocFn42Jg0MZxocww9TD8Z7zM	www.huffingtonpost.com	1406853522540
176461	Target CEO Resigns Amid Fallout From Massive Data Breach	http://www.huffingtonpost.com/2014/05/05/target-ceo-resigns_n_5266229.html\?ir=Business	Huffington Post	b	dpyfzwtPWIiWllMXoMerDydpmTaVM	www.huffingtonpost.com	1399304685121
185962	Climate and Cigarettes: Will the National Climate Assessment Spark Real Action?	http://www.huffingtonpost.com/jamie-henn/fossil-fuels-climate-change_b_5276053.html\?utm_hp_ref=business&amp;ir=Business	Huffington Post	t	dTCdVumx5cP8FmMQW1EE_uDjklwNM	www.huffingtonpost.com	1399443115648
198977	Jennifer Lawrence Knew You Were Going To Think Her Oscars Trip Was An Act	http://www.huffingtonpost.com/2014/05/08/jennifer-lawrence-tripping_n_5288359.html\?ir=Celebrity	Huffington Post	e	dH2UT_xmtiUWc8MyLgtsxjjiTt0UM	www.huffingtonpost.com	1399638389035
292524	L'wren Scott - Mick Jagger blasted over 'grotesque' antics	http://www.contactmusic.com/story/mick-jagger-blasted-over-grotesque-antics_4245471	Contactmusic.com	e	dSDWsSZ8vP1JEgMc3xuo1JevzTwNM	www.contactmusic.com	1402948747440
294035	Same engineer designed switches on 5.95 million recalled GM cars	http://www.reuters.com/article/2014/06/16/us-gm-recall-designer-idUSKBN0ER2UJ20140616	Reuters	b	djXjcnX4wgOyvuMMcWhpoqHy83RqM	www.reuters.com	1403000452108
216916	CORRECTED-UPDATE 1-Vietnam vows tough measures to avert anti-China  ...	http://in.reuters.com/article/2014/05/18/china-vietnam-idINL3N0O306X20140518	Reuters	b	d690COzrYc_CgTMSG3masGYpZrKhM	in.reuters.com	1400444370783
394051	UPDATE 2-Nissan aims to boost US sales and profit as it closes on Honda	http://in.reuters.com/article/2014/07/28/nissan-results-idINL4N0Q328E20140728	Reuters	b	dVmzXRf-s3jagMMjzVEn1snVCfEKM	in.reuters.com	1406638230824
46897	BP Refinery Spills Oil Into Lake Michigan During Malfunction	http://www.huffingtonpost.com/2014/03/25/bp-oil-spill-lake-michigan_n_5029690.html\?utm_hp_ref=chicago&amp;ir=Chicago	Huffington Post	b	dhed2msTQe-xMwMLU9Jdk8W2RbyuM	www.huffingtonpost.com	1395878467058
335333	Emperor penguin population to slide due Antarctic climate change	http://www.reuters.com/article/2014/06/29/us-environment-penguins-idUSKBN0F40QV20140629	Reuters	t	dZx6m1MtUT29FcMyc8d7SdNzC8_wM	www.reuters.com	1404152225252
149832	Economic Policy in a Post-Piketty World	http://www.huffingtonpost.com/dean-baker/economic-policy-in-a-post_b_5187840.html	Huffington Post	b	dmhWgjmpqHxNPYMo1Bl-ugff1JRZM	www.huffingtonpost.com	1398221849382
91720	Takeda shares drop after report on $6 bln jury award over Actos	http://www.reuters.com/article/2014/04/08/takeda-pharm-actos-idUST9N0JX05920140408	Reuters	b	dK4wGlLY7K7-wHM7ii2yabgT7uxOM	www.reuters.com	1396988825401
332701	UPDATE 1-Britain's Glastonbury embraces Metallica's 'heavier side'	http://in.reuters.com/article/2014/06/29/music-glastonbury-idINL6N0PA00D20140629	Reuters	e	dvOhvUFP5_CN84MKQ2Qvro_uy24IM	in.reuters.com	1404090067367
383310	FOREX-Dollar rises on US rate speculation after Yellen comments	http://in.reuters.com/article/2014/07/16/markets-forex-idINL6N0PR3MS20140716	Reuters	b	d_6QnkHd8ScDmCMnQBi8D4PjJtN5M	in.reuters.com	1405553171892
322162	Europe Factors to Watch-Shares set to bounce; Barclays, BNP eyed	http://in.reuters.com/article/2014/06/26/markets-europe-factors-idINL6N0P710D20140626	Reuters	b	dM-ntgv7SrwWPPMeryzQ1lmeo_qlM	in.reuters.com	1403849573848
267999	TREASURIES-Yields rise before ECB meeting, US payrolls report	http://in.reuters.com/article/2014/06/02/markets-usa-bonds-idINL1N0OJ1TM20140602	Reuters	b	dcsMG9k5ZBTI_3MnrLtLtLyQXPgnM	in.reuters.com	1401809619556
135308	Lindsay Lohan steps out with cute Mickey Mouse bag... as alcohol is banned for  ...	http://www.dailymail.co.uk/tvshowbiz/article-2606919/Lindsay-Lohan-steps-cute-Mickey-Mouse-bag-alcohol-banned-appearance-Watch-What-Happens-Live.html	Daily Mail	e	d5VlrjlHOlDZLrMk7arYBB7aG5AQM	www.dailymail.co.uk	1397838787511
83823	Daiichi Sankyo says Sun Pharma to buy Indian unit Ranbaxy	http://in.reuters.com/article/2014/04/06/daiichi-sankyo-ranbaxy-sunpharma-idINT9N0MP00B20140406	Reuters	b	dTc_RADT78jRagMFnc0tgkfIewKsM	in.reuters.com	1396867494523
267892	CORRECTED-US STOCKS-Wall St to open modestly lower but set to end May  ...	http://in.reuters.com/article/2014/05/30/markets-usa-stocks-idINL1N0OG0PB20140530	Reuters	b	dAeyOm6CfaLxH1My-6DlINOMgP5tM	in.reuters.com	1401808073453
137393	French Montana - Khloé Kardashian is 'having so much fun'	http://www.contactmusic.com/story/khlo-kardashian-is-having-so-much-fun_4160667	Contactmusic.com	e	dxnrZari-adXO-MFxmTNP3chK393M	www.contactmusic.com	1397892845929
218892	Off to a roaring start! Godzilla takes in $93.2million during its opening weekend	http://www.dailymail.co.uk/news/article-2632006/Destroying-competition-Godzilla-takes-spot-weekend-box-office-93-2million-debut-second-largest-opening-weekend-far-year.html	Daily Mail	e	dxAnepOnJR2q0jMYw1Fw-qbl6NbdM	www.dailymail.co.uk	1400458631546
347581	The Duchess of Cambridge and the new curly hairstyle that unravelled in the  ...	http://www.dailymail.co.uk/femail/article-2677350/Kate-new-curly-hairstyle-unravelled-midday-sunshine.html	Daily Mail	e	dWXc9wlEjFIwhmMR2dzKaauj-sdiM	www.dailymail.co.uk	1404328385334
319903	Lana Del Rey - Lana Del Rey splits from Barrie-James O'Neill	http://www.contactmusic.com/story/lana-del-rey-splits-from-barrie-james-o-neill_4256507	Contactmusic.com	e	dJD9KwQaNI-FLEM3Fv7dfAMpLRzFM	www.contactmusic.com	1403795318069
47439	Housing Watchdog Slams Massive Property Inspection Industry	http://www.huffingtonpost.com/2014/03/25/property-inspection-industry_n_5029000.html	Huffington Post	b	dY-01DTE2yrit7MIM_eY2KcMgOusM	www.huffingtonpost.com	1395880523011
86321	Muse - Muse Pay Tribute To Kurt Cobain On Death Anniversary	http://www.contactmusic.com/story/muse-pay-tribute-to-kurt-cobain-on-death-anniversary_4142465	Contactmusic.com	e	dxuwSGtCE6qzuXMY5dhWAiOWsxQDM	www.contactmusic.com	1396881270602
255664	UPDATE 2-Malaysia, UK firm release satellite data on missing MH370 flight	http://www.reuters.com/article/2014/05/27/malaysia-airplane-data-idUSL1N0OD02I20140527	Reuters	b	dTD9J6yJCrKWLsMwVgI8EjqvFU9lM	www.reuters.com	1401223323195
169854	Beyonce - Beyonce And Jay Z To Tour Together	http://www.contactmusic.com/story/beyonce-and-jay-z-to-tour-together_4172019	Contactmusic.com	e	d4kHNAAOrSE5kJMs-iTzJJEnTov2M	www.contactmusic.com	1398797918717
18849	Russell Crowe raves about the 'beautiful women' in Russia while on tour for  ...	http://www.dailymail.co.uk/tvshowbiz/article-2583072/Russell-Crowe-raves-beautiful-women-Russia-tour-bible-epic-Noah.html	Daily Mail	e	dE25qYGHvoKG4wM9zliYle7JSfnRM	www.dailymail.co.uk	1395164347253
314235	RPT-INSIGHT-E-cigarettes could stub out tobacco bonds sooner than thought	http://in.reuters.com/article/2014/06/24/tobacco-bonds-ecigs-idINL2N0P41TU20140624	Reuters	m	daZNEivGItiNqMMykmCqifPd7YYGM	in.reuters.com	1403657540695
130272	'Orphan Black' Review: Clones Return With Lots Of Energy, New Friends And  ...	http://www.huffingtonpost.com/2014/04/17/orphan-black-review_n_5168041.html	Huffington Post	e	dZ-RRo5YQY73DaMcWDJ-GRJYXu9KM	www.huffingtonpost.com	1397774419450
80310	India cbank chief says RBI board committee to decide on bank licences	http://in.reuters.com/article/2014/04/02/india-cenbank-banklicences-idINI8N0L301E20140402	Reuters	b	d80TjEemAhW18OMzRFagYuDvsaiVM	in.reuters.com	1396430632436
23680	Night shifts can cause an irreversible loss of brain cells - and lie-ins aren't  ...	http://www.dailymail.co.uk/health/article-2584316/Shift-work-cause-irreversible-loss-brain-cells-lie-ins-arent-prevent-damage.html	Daily Mail	m	d_h9nTJ6zvTG6UMwGqPl4i10RkW0M	www.dailymail.co.uk	1395240323927
296072	Tracy Morgan's Condition No Longer Critical: Comedian Upgraded To Fair Ten  ...	http://www.contactmusic.com/article/tracy-morgan-crash-condition-upgraded-fair_4246600	Contactmusic.com	e	dwu_9jv4scFCxnMjzKuf_B-CL7ZDM	www.contactmusic.com	1403017469062
179652	Baby Safety Gates Send Nearly 2000 U.S. Kids To The ER (STUDY)	http://www.huffingtonpost.com/2014/05/05/baby-safety-gates-study_n_5268200.html	Huffington Post	m	d7_gyEBOeKYHndMo-LTxgxQyDK0xM	www.huffingtonpost.com	1399325172727
226611	Microsoft Wants You To Believe Its Tablet Isn't A Tablet	http://www.huffingtonpost.com/2014/05/20/microsoft-surface_n_5359476.html	Huffington Post	t	d8RQ_Sulz5O3DQMSu-uni85P9n0EM	www.huffingtonpost.com	1400638599297
11857	Keith Richards' Children's Book Inspired By His Grandfather, Theodore	http://www.contactmusic.com/article/keith-richards-childrens-book-daughter-gus-me-theodora_4106460	Contactmusic.com	e	dY8qd8_dbsvK7EMParAZzw9Xc-cvM	www.contactmusic.com	1394721526433
211789	Samsung Chairman Lee Kun-Hee Hospitalized After Heart Attack	http://www.huffingtonpost.com/2014/05/11/samsung-chairman-heart-attack_n_5306975.html	Huffington Post	m	drHTMFoUgnyp66Mcr8SPQgVX_Q34M	www.huffingtonpost.com	1399990529556
42263	Everything You Need To Know About The New HTC One	http://www.huffingtonpost.com/2014/03/25/new-htc-one_n_5028359.html	Huffington Post	t	dCS7hg1b8wkl8mMhX7j3pXTLfPeAM	www.huffingtonpost.com	1395774238290
291939	One hot momma! Kim Kardashian wows in skintight skirt as she celebrates  ...	http://www.dailymail.co.uk/tvshowbiz/article-2658605/Kim-Kardashian-wows-skintight-skirt-celebrates-daughter-Norths-big-milestone-Kanye-West.html	Daily Mail	e	dYNGdI-_pkJeCDM2VpiV886e7EPBM	www.dailymail.co.uk	1402940819986
399032	UPDATE 2-Amgen to cut up to 2900 jobs, prepares to introduce new drugs	http://www.reuters.com/article/2014/07/29/amgen-results-idUSL2N0Q42EV20140729	Reuters	b	dDZm7vLNBM-A2BMS2AHLAQdoo_qXM	www.reuters.com	1406719859323
261919	Why Mick Jagger's biographer thinks the Rolling Stones singer is now the Albert  ...	http://www.dailymail.co.uk/tvshowbiz/article-2641177/Why-Mick-Jaggers-biographer-thinks-Rolling-Stones-singer-Albert-Steptoe-rock-n-roll.html	Daily Mail	e	dq1B97KW7qzLYtMUX4E6ppw2NMXtM	www.dailymail.co.uk	1401302545554
145966	Lindsay Lohan - Lindsay Lohan is dating married man	http://www.contactmusic.com/story/lindsay-lohan-is-dating-married-man_4162473	Contactmusic.com	e	d4mbR_SDwDtMdOMpsJOcXgQ52N3QM	www.contactmusic.com	1398113769499
32584	AMANDA PLATELL: Mick's girl and a tragic parable for women	http://www.dailymail.co.uk/debate/article-2586623/PLATELLS-PEOPLE-Micks-girl-tragic-parable-women.html	Daily Mail	e	dMKQx4Ndo9Eki5M-GbPC-wY5IU_cM	www.dailymail.co.uk	1395516945736
2026	Edward Snowden: Reforms Vindicate My Classified Data Leaks	http://www.huffingtonpost.com/2014/03/10/edward-snowden-sxsw_n_4936146.html	Huffington Post	t	dqvpqdCv-IV7KrMD51wr0w-O_QIeM	www.huffingtonpost.com	1394513132841
218371	Naomi Campbell wows in showstopping grey gown complete with racy cut-out  ...	http://www.dailymail.co.uk/tvshowbiz/article-2632009/Naomi-Campbell-wows-showstopping-grey-gown-complete-racy-cut-detailing-TV-BAFTAs.html	Daily Mail	e	dKGz2iK2ALIxfaMX20gbucz8BtoqM	www.dailymail.co.uk	1400454264132
186152	RPT-Activision places $500 mln bet on its next blockbuster franchise	http://in.reuters.com/article/2014/05/06/activision-destiny-idINL2N0NS02220140506	Reuters	t	dCHspZdghQ7u6BMxQtKYocPvsi2LM	in.reuters.com	1399444268931
412153	UPDATE 1-Argentina seeks legal case against US in The Hague	http://www.reuters.com/article/2014/08/07/argentina-debt-usa-courts-idUSL6N0QD6E620140807	Reuters	b	dii-GnqNIs1QcLMPVLXur7g3PmIcM	www.reuters.com	1407510861593
30742	Google's Apparently Sick Of Hearing People Complain About Glass	http://www.huffingtonpost.com/2014/03/21/google-10-myths-glass_n_5008289.html	Huffington Post	t	dZArms0yWaTKnnMbWpE-a7M3kJZnM	www.huffingtonpost.com	1395511009572
310399	UPDATE 1-Fed grants four banks more time to submit capital plans	http://in.reuters.com/article/2014/06/24/usa-fed-banks-idINL2N0P50SL20140624	Reuters	b	da-goPIHC3vkcbMqZeUQDzgvZq8LM	in.reuters.com	1403628430842
6410	Keith Richards - Keith Richards Releasing Children's Picture Book With His  ...	http://www.contactmusic.com/story/keith-richards-releasing-children-s-picture-book-with-his-daughter_4105496	Contactmusic.com	e	dGnQI7Y3VNeqqJMKzJxMVIUO5czAM	www.contactmusic.com	1394600934310
9287	UPDATE 1-French cable group Numericable keeps mid-term targets	http://www.reuters.com/article/2014/03/12/numericable-results-idUSL6N0M90IL20140312	Reuters	b	d1BKBxE-TXmBEpMnaYAKMFw9iuqVM	www.reuters.com	1394712080417
413594	Tesla Owners' Full-Page Newspaper Ad Gets Elon Musk's Attention	http://www.huffingtonpost.com/2014/08/24/tesla-newspaper-ad_n_5705381.html\?utm_hp_ref=business	Huffington Post	t	dfR2eMNVAN2MBjMyMCuKRq9BJx4SM	www.huffingtonpost.com	1409005122435
157785	Could Meg Ryan Re-Launch Career With 'How I Met Your Mother' Spin-off?	http://www.contactmusic.com/article/meg-ryan-himym-spinoff-voice-future-sally_4166267	Contactmusic.com	e	d2NU4wTqQqhZwEM2A3LzD3jTqpgCM	www.contactmusic.com	1398345519578
